index,photo,Type,accommodations,Region,url,Name,Description,Street Address,City,Postal Code,Country,Telephone,Website,Google Maps URL,
962,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12887/SJAD---LLENADO-DE-BOTELLAS_4D16E910-5056-A36A-087F694AF73E512F-4d16e81d5056a36_4d16e952-5056-a36a-088fe330169e3fb7.png?itok=V-Nanaoo,"Distilleries, Distillery Tours",,North,https://www.discoverpuertorico.com/profile/san-juan-artisan-distillers-llc/12887,San Juan Artisan Distillers LLC,"San Juan Artisan Distillers is the only distillery in Puerto Rico that makes a rum based on sugarcane juice: we grind our cane, ferment, and distill, creating the first and only Estate Distilled rum made 100% from farm to bottle on the same property. Visit our artisanal distillery in Vega Alta to enjoy a unique agritourism experience. We make premium rums of the highest quality and during the tour you will get to see firsthand how Puerto Rican rum is produced.","Carr. 690, Km 3.1, Sabana Hoyos",Vega Alta,692,USA,(787) 222-1633,https://www.sanjuanartisandistillers.com/home,"https://www.google.com/maps/search/?api=1&query=18.4418254000,-66.3335110000",
963,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12889/Parque-Lineal-de-Loiza-11_17A6D1BE-5056-A36A-087DD8949C0C7722-17a6cf915056a36_17a6d235-5056-a36a-086985b3b158c654.jpg?itok=KA-j7P_w,"Bike Tours, Kayaking, Biking",,East,https://www.discoverpuertorico.com/profile/corporacion-pinones-se-integra-copi/12889,Corporacion Piñones Se Integra (COPI),"COPI is a non-profit organization in the town of Loíza, that provides cultural and ecotourism activities for visitors. Their services include kayaking and bike rental, and some Saturdays, they also provide bomba dancing lessons.",187 km 4.2 Sector Boca de Cangrejos,Loíza,772,USA,(787) 253-9707,http://copipr.com/index.html,"https://www.google.com/maps/search/?api=1&query=18.4562693000,-65.9840329000",
964,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12895/320767132_5831950326885004_1306517996711921461_n_43D5A8B7-5056-A36A-08314286A737747E-43d5a7de5056a36_43d5aeae-5056-a36a-08f457c4092ef762.jpg?itok=6Co6oyn7,"Group-Friendly Activities & Tours, Made in Puerto Rico, Promo Items,  Awards & Gifts, Workshop & Seminar Speakers, Specialty Shops",,South,https://www.discoverpuertorico.com/profile/tabaco-y-puros-juana-diaz-cigars-ponce/12895,Tabaco y Puros by Juana Díaz Cigars - Ponce,"The Best Premiums Cigars of the World in the South of Puerto Rico. Una tienda donde encontrarás los mejores Cigarros y Puros del Mundo. Las Mejores y mas reconocidas marcas de cigarros tales como: Falto Cigars, Arturo Fuentes, Romeo y Julieta, Santa Ana, H.Upmann, Montecristo, Y mas.....",Hotel Melía Ponce,Ponce,730,USA,(787) 974-8830,https://juanadiazcigars.company.site/,"https://www.google.com/maps/search/?api=1&query=18.0117953000,-66.6131276000",
965,/themes/custom/discoverpr_v2_theme/images/placeholder-1.jpg,"Sightseeing Tours, Guided Tours, Student & Youth Tours, Historical Tours, Walking Tours",,Metro,https://www.discoverpuertorico.com/profile/patria-tours/12900,Patria Tours,On this experience you will explore the Old San Juan at the best time of the day. During sunset the sunlight highlights the beautiful historic architecture of the old town and the ocean breeze makes the walk pleasurable. Along the way you will learn about the town's historic events and Puerto Rico’s culture from a local’s perspective. By the end of the tour you can stay by El Morro Fort to welcome the night or walk into the old town to enjoy its restaurants and bars.,706 Ave Miramar Apt 3,San Juan,907,USA,(787) 923-6885,https://www.patria-tours.com/,"https://www.google.com/maps/search/?api=1&query=18.4528870000,-66.0868155000",
966,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12916/Siete-Chorros-2_91DD59E7-5056-A36A-088F27198FE205BF-91dd58565056a36_91dd60fa-5056-a36a-08da42ea57fc7781.jpg?itok=eVDUj3KZ,Waterfalls,,East,https://www.discoverpuertorico.com/profile/siete-chorros/12916,Siete Chorros,"Called Siete Chorros for the seven small waterfalls that come together to form a natural pool, this spot is a must when in San Lorenzo. To find it, stop by the Colmado Bar Gonzalez and ask for directions to Siete Chorros, they'll direct you to the steps located behind their bar.",,San Lorenzo,754,USA,(787) 736-3511,,"https://www.google.com/maps/search/?api=1&query=18.1168550000,-66.0208503000",
967,/themes/custom/discoverpr_v2_theme/images/placeholder-2.jpg,Churches & Religious Centers,,Metro,https://www.discoverpuertorico.com/profile/convento-de-las-siervas-de-maria/9774,Convento de las Siervas de María,"Just a few steps away from La Fortaleza, you’ll find the Convent of the Servants of Mary. Located in one of the most beautiful spots in the city (atop a cliff, with a matchless view of the bay), this convent also houses a “Casa de Salud”, where ailing women are restored to health by the nuns.",1 Calle Fortaleza,San Juan,901,USA,(787) 724-4228,http://www.siervasdemariaantillas.org/puerto-rico/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJBU5uibhuA4wRgOFNDZQ_Z2M&query=18.4655597000,-66.1134126000",
968,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12793/210308_19-15-40_R5_21491-HDR-Edit_F10D1072-5056-A36A-08791039BCE78DF9-f10d0ccd5056a36_f10d10d4-5056-a36a-08d50c6c3359f9c3.jpg?itok=G-nSGFFa,"Pubs & Sports Bars, Sports Bars",,Metro,https://www.discoverpuertorico.com/profile/arena-medalla/12793,Arena Medalla,"A Taste Of Victory It's always game night at this two-level, 12,500 square feet ultimate sports restaurant combining our passion for sports, beer, and amazing food all in one roof. Bienvenidos to La Casa del Triunfo Boricua, a celebration of Puerto Rico’s sports’ heritage past, present and future! Immerse yourself in action and watch your favorite teams play their A-game in the latest 30-ft panoramic, multi-view LED screen technology where you can enjoy a game or two from every corner; you are guaranteed never to miss a home run, knock out, or grand slam!",250 Convention Blvd,San Juan,907,USA,787-566-0505,https://distritot-mobile.com/arena-medalla,"https://www.google.com/maps/search/?api=1&query_place_id=FW45+75%20San%20Juan&query=42.5312103000,-83.0308784000",
969,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12946/FB_IMG_1695160970382_FC5BE3CA-5056-A36A-08D32D68A39DE6A3-fc5be31b5056a36_fc5bef2c-5056-a36a-083d4a6a17d7959e.jpg?itok=5KQg8392,"Cultural Tours, Guided Tours, Historical Tours",,Metro,https://www.discoverpuertorico.com/profile/cl-tours/12946,CL Tours,"Historical, religious, cultural, sports, cinematographic and musical tourism excursions.",CL Tours,Bayamón,934,USA,(787) 414-2025,https://cltourspr3.wixsite.com/cl-tours-pr,"https://www.google.com/maps/search/?api=1&query=18.3893960000,-66.1653224000",
971,/themes/custom/discoverpr_v2_theme/images/placeholder-3.jpg,"Agritourism, Agricultural Tours, Coffee Plantations",,West,https://www.discoverpuertorico.com/profile/hacienda-iluminada/12951,Hacienda Iluminada,"Walk through our beautiful mountains & explore our coffee plantation while learning all about the process of Growing, Processing, and Roasting Single Origin Specialty Puerto Rican Coffee. Tours begin at 11 am and last approximately 5 hours",Carretera PR 128 Km 31.2 Interior,Maricao,606,USA,(787) 349-2792,https://www.haciendailuminada.com/,"https://www.google.com/maps/search/?api=1&query=18.1628335000,-66.8714165000",
972,/themes/custom/discoverpr_v2_theme/images/placeholder-2.jpg,"Agritourism, Agricultural Tours",,Central Mountains,https://www.discoverpuertorico.com/profile/meyer-nurseries/12952,Meyer Nurseries,"In 1998, the farm was bought by husband-wife team Chip and Dianne Meyer. Along with their two daughters, the couple packed their bags and settled in the small mountain town of Aibonito. Just within a couple of months, Hurricane Georges leveled approximately 75% of the greenhouses. Although the damage was severe, the family picked themselves up and began to rebuild.",Meyer Nurseries and Floral Farms Bo. Pasto Carr. 718 km 2.5,Aibonito,705,USA,(787) 735-6177,http://meyernurseries.com/,"https://www.google.com/maps/search/?api=1&query=18.1208125000,-66.2754149000",
973,/themes/custom/discoverpr_v2_theme/images/placeholder-3.jpg,"Ceremony Venues, Agritourism, No Accommodation on Site, Horseback Riding, Agricultural Tours, Reception Venues",,Central Mountains,https://www.discoverpuertorico.com/profile/hacienda-cascada/12953,Hacienda Cascada,"A breath of fresh Puerto Rican air. Agriculture, horses and activity rooms so that with your loved ones you can spend a pleasant time, enjoy and learn about agriculture on your Island.","Carretera 156 Oeste, Kilometro 43.9",Aguas Buenas,739,USA,(787) 404-0020,http://www.haciendacascada.com/,"https://www.google.com/maps/search/?api=1&query=18.2565561000,-66.1029612000",
974,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12954/DJI_0532_E2D76A66-D5F8-3693-AFCA3DCA2D00ED6F-e2d75694af1331b_e2d774eb-c8d3-0f55-874e7c96cc9344e1.jpg?itok=ptxEbRo1,"Agritourism, Agricultural Tours",,East,https://www.discoverpuertorico.com/profile/finca-neo-jibairo/12954,Finca Neo Jibairo,"Finca Neo Jibairo is an agroecological farm dedicated to the cultivation of fruits, vegetables, and specialty tobacco farming in Puerto Rico. Moreover, it is the first farm in Río Grande to be certified as an Agrotourism Farm (2020) by the Puerto Rico Tourism Company and endorsed by Made in Puerto Rico (2023). In addition to the cultivation areas, Finca Neo Jibairo offers various agrotourism experiences that you can book.",Finca Neo Jibairo Carr. #187 Km. 28.6,Río Grande,745,USA,(787) 598-0240,https://fincaneojibairo.com/,"https://www.google.com/maps/search/?api=1&query=37.0902400000,-95.7128910000",
975,/themes/custom/discoverpr_v2_theme/images/placeholder-0.jpg,"Agritourism, Agricultural Tours",,Central Mountains,https://www.discoverpuertorico.com/profile/viva-la-cosecha/12955,Viva la Cosecha,"Experience that includes a tour of an agricultural farm, caves and physical-emotional well-being activities.","Bo. Sumidero, Aguas Buenas",Aguas Buenas,703,USA,(787) 616-9291,http://vivalacosecha.com/?fbclid=IwAR16ddEckGyB5g5LVEbfNJ0SsBtMAxm4Pto5OoE5Sg_VYyd8ROsXkQFqs7o,"https://www.google.com/maps/search/?api=1&query=18.2571245000,-66.1060925000",
976,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12956/Koko_4C439C3B-5056-A36A-0809BC0BCA0884F3-4c439a205056a36_4c43a2b5-5056-a36a-08156bf34c4aa3c8.jpg?itok=XbO11vI5,"Agritourism, Glamping",Glamping,West,https://www.discoverpuertorico.com/profile/hacienda-verde-tahiti/12956,Hacienda Verde Tahití,"This is a beautiful 25 acres farm growing pitahaya and ornamental plants, with four (4) unique accommodations; two (2) beautiful rustic cottage and two (2) glamping, all four (4) in the heart of the Pitahaya growing farm. The property has no light contamination around perfect for watching the most amazing starry sky. Enjoy gorgeous sunny days to walk around the tree tunnel trails around the pitahayas (dragon fruits), palm, and hayfield. Delight yourself with the ornamental plants around the open nursery. We offer an educational pitahaya tour with previous reservations required.",Hacienda Verde Tahití,Cabo Rojo,623,USA,787-922-9801,https://haciendaverdetahiti.com/,"https://www.google.com/maps/search/?api=1&query_place_id=https://www.google.com/maps/place/Hacienda+Verde+Tahit%C3%AD/@17.9758324,-67.1085312,17z/data=!3m1!4b1!4m8!3m7!1s0x8c1d4f010d0868c7:0xe71e6924070f0a0c!5m2!4m1!1i2!8m2!3d17.9758324!4d-67.1063425&query=17.9758324000,-67.1063425000",
987,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12985/Plaza-Felisa-Rinco-De-Gautier-1_1B60E3C8-5056-A36A-08DC04ED2B2FA00D-1b60e2365056a36_1b60eb30-5056-a36a-0883ad8d44a885cc.jpg?itok=7Gi9L8PN,City / Town Plazas,,Metro,https://www.discoverpuertorico.com/profile/plaza-felisa-rincon-de-gautier/12985,Plaza Felisa Rincón De Gautier,"La plaza Felisa Rincón de Gautier está situada frente al Hotel El Convento y la Catedral en el Viejo San Juan, en la Calle del Cristo. Fue construida en honor a Felisa Rincón de Gautier, primera mujer alcaldesa electa en el año 1946.",74 Caleta,San Juan,901,USA,,,"https://www.google.com/maps/search/?api=1&query=18.4654194000,-66.1192290000",
989,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/12993/20210317_185204-01-01_5EF58E79-5056-A36A-08F15BAD392FFC51-5ef58a285056a36_5ef58f18-5056-a36a-08b6149e33e830db.jpg?itok=Co92qWNU,"Cultural Tours, Sightseeing Tours, Boat Tours, Guided Tours, Adventure Tours, Nature & Eco Tours, Walking Tours",,Metro,https://www.discoverpuertorico.com/profile/mbtion-vip/12993,MBTION VIP,"MBTION is a boutique private experience operator that proudly offers a variety of tours designed and curated, thinking outside the box and aiming to take travelers to the very best places Puerto Rico has to offer and with the personal customer service discerning travelers want and deserve. We avoid at all costs mainstream, rundown and generic places regular operators offer and sell because they are cheaper, closer, or what everybody does. In that regard, we are true innovators.",Condominio Laguna Gardens 1,Carolina,978,USA,(787) 406-0219,https://www.mbtionvip.com/,"https://www.google.com/maps/search/?api=1&query=18.4284520000,-66.0147480000",
990,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13030/167395116_1566409446882610_6224536767726478307_n_88E0604E-5056-A36A-0861C729CFF907B6-88e05e915056a36_88e067fe-5056-a36a-08b917a4c1b2cf59.jpg?itok=AL-5ofsD,"Coffee Shops, Gift Shops",,East,https://www.discoverpuertorico.com/profile/coqui-bayu/13030,Coquí Bayú,"Coqui Bayú and Café Latino products provide visitors to Puerto Rico a way to take a piece of paradise with them and the diaspora a way to take a piece of home with them. Coqui Bayú and Café Latino brands are rooted in Puerto Rican customs and traditions that are conveyed in an amusing/entertaining and wholesome fashion/manner, appealing to children and adults alike. We source and/or manufacture all of our products locally. We collaborate with a number of local confectioners of coffee, chocolate, and honey.",Plaza de Recreo Antonio R. Barceló,Juncos,777,USA,(939) 383-4175,http://www.coquibayu.com,"https://www.google.com/maps/search/?api=1&query=18.2278947000,-65.9218824000",
991,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13089/90-a-os_40F77461-5056-A36A-0825E2867B4187F6-40f770f45056a36_40f77bb2-5056-a36a-0880d06100ffbdce.jpg?itok=gJkJ5GnD,"Agriculture Museums, History Museums",,Metro,https://www.discoverpuertorico.com/profile/fundacion-cortes/13089,Fundación Cortés,"Sala Colectiva: Ignacio Cortés Del Valle –To display part of the artistic, cultural and entrepreneurial contributions of the Cortés Family and Cortés Hermanos, Inc. that span over 90 years, Professor Adlín Ríos-Rigau curated an exhibit titled ""Familia Cortés: Art, Culture and Entrepreneurship” which showcases artworks in various media from family members of all five generations. This exhibit offers a well-deserved tribute to the ancestors and family legacy and highlights the significant contributions to the arts and culture of Puerto Rico and Dominican Republic.",210 Calle San Francisco,San Juan,901,USA,(787) 523-4642,https://en.fundacioncortes.org/,"https://www.google.com/maps/search/?api=1&query=18.4656323000,-66.1155564000",
993,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13142/Culebra1_B3665C30-5056-A36A-0808250714C21AD1-b3665a305056a36_b36662e6-5056-a36a-08d16f8c2099ce3d.jpg?itok=3cTiB8lk,Made in Puerto Rico,,Culebra & Vieques,https://www.discoverpuertorico.com/profile/culebra-local-brands-gift-shop-llc/13142,Culebra Local Brands Gift Shop LLC,"Culebra Local Brands Gift Shop is a beautifully crafted store that features products that are not only made in Puerto Rico, but mostly made by Culebra artisans and crafters. The store's owner would travel daily to Culebra from the big Island, and her desire to provide a space to showcase crafts, fashion, and other products made on the Island lead her to open this shop.",250 Plaza Artesanal,Culebra,775,USA,(787) 504-2139,,"https://www.google.com/maps/search/?api=1&query=18.3103940000,-65.3030705000",
994,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13147/ab_018D2082-5056-A36A-0830B5D2693D6D31-018d1eb35056a36_018d2381-5056-a36a-08d20fbcb369c045.jpg?itok=ZY19dtZe,"SUP / Paddleboarding, Kayaking",,Metro,https://www.discoverpuertorico.com/profile/aqua-experiences/13147,Aqua Experiences,"Aqua Fitness offers the best water experiences in San Juan. Besides the rentals of the best kayaking, paddle boarding, and pedal boarding equipment in the Condado Lagoon, Aqua Fitness coordinates special activities in floating platforms for romantic couples, groups of friends, or just anyone that loves the water and fun. In addition, kayaking excursions are offered every weekend for those who want to experience the beautiful views of the lagoon at night while learning from the area's history, fauna, and folklore.",022 Ashford Ave Local 2,San Juan,907,USA,(787) 903-2141,https://aquaexperiencespr.com/,"https://www.google.com/maps/search/?api=1&query_place_id=https://www.google.com/maps/place/Aqua+Experiences+PR/@18.4583263,-66.0788068,17z/data=!3m1!4b1!4m6!3m5!1s0x8c036f3bd3c6eddf:0x4f489964ff2a9678!8m2!3d18.4583263!4d-66.0766181!16s%2Fg%2F11clvsw82q?hl=en&query=31.1855439000,-85.2354925000",
995,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13148/Bailalo-1_E031F790-5056-A36A-08D194068E808CD1-e031f6235056a36_e032008c-5056-a36a-08af70efb92da6c9.jpg?itok=oyOaXnRW,"Sightseeing Tours, Walking Tours",,Metro,https://www.discoverpuertorico.com/profile/bailalo-pr/13148,Báilalo PR,"For fun-loving visitors, Báilalo PR becomes the first and only company that offers walking tours of the city with Silent System headphones guided by dancing instructors and tour guides to make the experience of getting to know the city, fun and exciting. Báilalo PR is also an excellent event for groups who want to celebrate special events such as birthdays, bachelorettes, graduations, and any other special occasions, guided by professionals that know how to bring the best smiles in everyone.",1020 Ashford Ave,San Juan,907,USA,(787) 239-8199,https://bailalopr.com/en/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJZxapboZvA4wRkPF3ZUe5ycQ&query=18.4585693000,-66.0768569000",
996,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13166/311636381_527755506026082_4563197035827098589_n_42DA2DC4-5056-A36A-0844B458E340DAB6-42da2c945056a36_42da34de-5056-a36a-08e6c8333650e615.jpg?itok=Ezy4pbqb,"Specialty Shops, Group-Friendly Activities & Tours, Made in Puerto Rico, Promo Items,  Awards & Gifts, Workshop & Seminar Speakers",,South,https://www.discoverpuertorico.com/profile/juana-diaz-cigars/13166,Juana Díaz Cigars,"""Cigar Boutique, Cigar Bar, Cigar Lounge. We smoke cigars every Tuesday, in front of our Square Place from 5pm thru Midnight. We have a variety of Handmade Internationals Premiums Cigars and Accesories. Come and visit us! Do your best pairing with the best Whiskeys, Rums, wines and Draft Beers. Locally and Internationally.""",Calle Tomás Carrión Maduro #9,Juana Díaz,795,USA,(787) 974-8830,https://juanadiazcigars.company.site/,"https://www.google.com/maps/search/?api=1&query=18.0532420013,-66.5065395135",
997,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13167/91_595D874C-5056-A36A-085123A0A9C7CCA2-595d855f5056a36_595d957a-5056-a36a-08fac38a2cf34be6.jpg?itok=VeFVv_Xw,Walking Tours,,Metro,https://www.discoverpuertorico.com/profile/tours2-puerto-rico/13167,Tours2 Puerto Rico,"Tours2 Puerto Rico is an independent local tour company. Our goals is to make your visit to Puerto Rico a wonderful experience in a safe environment with the best high-quality service. We are committed to giving you a unique experience by taking you to explore hidden spots that only locals are familiar with. With a variety of Puerto Rico tours to choose from, we're sure you'll be happy working with us.",I 565 Avenida Jorge Vazquez Sanes,Carolina,983,USA,(787) 223-2777,http://www.tours2puertorico.com,"https://www.google.com/maps/search/?api=1&query=34.6860572000,-86.7244875000",
998,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13192/DPR---El-Portal-41_7B11C01A-5056-A36A-0840CE67A05C70C6-7b11bdb95056a36_7b11d016-5056-a36a-08500552b4aefc69.jpg?itok=veY9QKo9,"Visitor Centers, National Parks, Nature Centers",,East,https://www.discoverpuertorico.com/profile/el-portal-de-el-yunque/13192,El Portal de El Yunque,"Explore, Discover and Connect at El Portal de El Yunque. El Portal is the major visitor center of El Yunque National Forest and opened in 1996. In 2017, Hurricanes Irma and Maria caused structural damage to the building resulting in the need for major building repairs and reconstruction.",PR-191,Río Grande,745,USA,787-888-1880,https://www.fs.usda.gov/recarea/elyunque/recarea/?recid=43379,"https://www.google.com/maps/search/?api=1&query=18.3393367000,-65.7600544000",
1000,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13233/IMG_9431_58C14321-5056-A36A-08FFABB21519FA0B-58c1405c5056a36_58c14a47-5056-a36a-08f20e99b961e23f.jpg?itok=-nncrwaU,"Agricultural Tours, Nature Centers",,North,https://www.discoverpuertorico.com/profile/finca-gaia-llc/13233,Finca Gaia LLC,"Finca Gaia covers about 35 acres of natural forest in the karst region of Dorado with over 300 trees, including floral, fruit, exotic, native, and endemic trees. Our main focus is in agrotourism and agroforestry, which is the intentional mix of trees and bushes with crops to obtain environmental, economic, and social benefits in a ecologically sustainable way.",Carretera 693 Bo. Maguayo,Dorado,646,USA,(787) 404-4520,http://fincagaia.com,"https://www.google.com/maps/search/?api=1&query=18.4233725000,-66.2670532000",
1001,/themes/custom/discoverpr_v2_theme/images/placeholder-1.jpg,Agricultural Tours,,South,https://www.discoverpuertorico.com/profile/lucero-agricultural-corp/13267,"Lucero Agricultural, Corp","Café Lucero is cultivated in the mountains of the municipality of Ponce. This hacienda is located in the Barrio San Patricio, right on the boarder of the mountainous towns of Adjuntas and Jayuya. Established in 2006, Café Lucero is a high quality coffee that has been chosen to represent the Island at the Specialty Coffee Association Expo for various years.","Carr. 503, km 9.2, Bo. San Patricio",Ponce,731,USA,(787) 848-8387,,"https://www.google.com/maps/search/?api=1&query=18.1336100000,-66.6489079000",
1002,/themes/custom/discoverpr_v2_theme/images/placeholder-0.jpg,"Agricultural Tours, Cultural Tours",,West,https://www.discoverpuertorico.com/profile/circuito-agroturistico/13270,Circuito Agroturístico,"First and only certified agrotourism circuit. This circuit includes Yauco's Placita Agrícola, its agricultural and artisanal products; Finca de Apiarios Caraballo, where you'll learn about bees and honey production first hand; Café Don Luis, where you'll learn how to make a good cup of coffee.",Bo. Diego Hernández,Yauco,698,USA,(787) 267-9934,http://www.circuitoagroturistico.com/,"https://www.google.com/maps/search/?api=1&query=37.0902400000,-95.7128910000",
1003,/themes/custom/discoverpr_v2_theme/images/placeholder-1.jpg,Agricultural Tours,,Metro,https://www.discoverpuertorico.com/profile/cosecha-don-juan/13271,Cosecha Don Juan,"Enjoy the wonders of the countryside a few minutes from San Juan. Live the diversity of the harvest that can be cultivated around 4 acres of land, learn about implemented agricultural practices, and enjoy beautiful views. At the end of the tour, enjoy a dish or drink made with seasonal products available on the farm. Reservation is required before the visit.",Carr 176 km. 7.5 Camino Armando Marrero,San Juan,926,USA,(787) 473-4906,https://www.locodecontento.com/finca/cosecha-don-juan-inc/,"https://www.google.com/maps/search/?api=1&query=18.3327540000,-66.0509247000",
1006,/themes/custom/discoverpr_v2_theme/images/placeholder-3.jpg,Nature & Eco Tours,,East,https://www.discoverpuertorico.com/profile/punta-tuna-ecotours/13274,Punta Tuna Ecotours,"Travel to the past, history, and development of a great community. This tour is an immersion in nature where you can enjoy diverse ecosystems. The nature reserve of Punta Tuna tour is guided by community environmental interpreters highlighting the wonders of the place.",km 4.2 PR 7760,Maunabo,707,USA,(939) 329-3131,,"https://www.google.com/maps/search/?api=1&query=17.9969183000,-65.8827493000",
1007,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13276/Cabachuelas-tour-grupo-vereda-2021_8403FF16-5056-A36A-08902C5AC9F563D6-8403f9145056a36_84040790-5056-a36a-08ff19116d830c9c.jpg?itok=qctwnWQA,Nature & Eco Tours,,Central Mountains,https://www.discoverpuertorico.com/profile/cabacoop-proyecto-cabachuelas/13276,Cabacoop – Proyecto Cabachuelas,"The Cabachuelas Natural Reserve is a karstic ecosystem characterized by mogotes, ditches, and a significant number of caves. The area is also characterized by its archeological value because some of the caves have pictographs & petroglyphs of our indigenous ancestors. Local guided tours are bringing by Cabacoop -“Proyecto Cabachuelas”, a community-based organization whose mission is to conserve and promote the natural, historical, and cultural resources of Cabachuelas Natural Reserve.",Barahona,Morovis,638,USA,(939) 450-1295,https://cabachuelas.org/en/home/,"https://www.google.com/maps/search/?api=1&query=18.3513393000,-66.4454485000",
1008,/themes/custom/discoverpr_v2_theme/images/placeholder-3.jpg,Nature & Eco Tours,,Central Mountains,https://www.discoverpuertorico.com/profile/bosque-forestal-de-rio-abajo-villa-comunitaria-crozier/13277,Bosque Forestal de Río Abajo - Villa Comunitaria Crozier,"Crozier Community Village is a forest opening community-based opportunities. It aims to promote the development of the communities surrounding the Río Abajo State Forest between Arecibo and Utuado by creating and implementing socioeconomic, educational, cultural, and encounter with nature programs that use and conserve natural resources sustainably.","87MJ+CFJ, Utuado, 00641",Utuado,641,USA,(787) 356-0545,,"https://www.google.com/maps/search/?api=1&query=18.3335875000,-66.7188594000",
1009,/themes/custom/discoverpr_v2_theme/images/placeholder-4.jpg,Nature & Eco Tours,,Central Mountains,https://www.discoverpuertorico.com/profile/comunidad-toro-negro-inc/13278,"Comunidad Toro Negro, Inc","Comunidad Toro Negro Inc. is a community organization with a 17-year history to improve the quality of life of its residents through the conservation of natural resources that are part of its natural environment, self-managed projects of sustainability and resilience, and socioeconomic development initiatives. The Toro Negro Community became the first Solar Community in the Caribbean region to produce its energy in August 2018.","7F8R+WP9, Ciales 00638",Ciales,638,USA,(787) 409-8319,https://www.comunidadtoronegro.org/que-hacemos,"https://www.google.com/maps/search/?api=1&query=18.2672875000,-66.5081406000",
1010,/themes/custom/discoverpr_v2_theme/images/placeholder-0.jpg,Adventure Tours,,East,https://www.discoverpuertorico.com/profile/destino-ecoturismo-del-noreste-ecosol-inc/13279,Destino Ecoturismo del Noreste – Ecosol Inc,"A community-based non-profit corporation whose mission is to promote an economic development model of social responsibility that generates jobs with environmental awareness and sensitivity to ecosystems and all their life forms. Promote the development of sustainable solidarity ecotourism in the northeast region of Puerto Rico, supporting the talent of our communities to reactivate ecological tourism, highlighting natural attractions.",pr 3,Luquillo,773,USA,(787) 655-4711,http://www.ecosolpr.org,"https://www.google.com/maps/search/?api=1&query=18.3749959000,-65.7180936000",
1011,https://www.discoverpuertorico.com/sites/default/files/styles/small_horizontal/public/listing_images/profile/13280/Reserva-Natural-Punta-Santiago-2_FE012AE3-5056-A36A-08C0B021CB8A6D85-fe011b365056a36_fe013ce8-5056-a36a-08e90e8b1f50036f.jpg?itok=3ytJuL2l,Adventure Tours,,East,https://www.discoverpuertorico.com/profile/reserva-natural-de-humacao-efrain-archilla-diaz/13280,Reserva Natural de Humacao Efraín Archilla Díaz,"The natural reserve invites us to explore several coastal lagoons, wetlands, and forests home to a diversity of native and migratory birds. Upon arrival, you will be greeted by local businessmen who will be ready to lead an experience full of adventure and learning. Also, you will find snacks and handicrafts, some of them made with raw materials from the forest.",Punta Santiago,Humacao,791,USA,(787) 852-6058,,"https://www.google.com/maps/search/?api=1&query=18.1654052000,-65.7520343000",
1012,/themes/custom/discoverpr_v2_theme/images/placeholder-2.jpg,Cave Tours,,Central Mountains,https://www.discoverpuertorico.com/profile/reserva-natural-las-cabachuelas-cooperativa-de-trabajo-las-cabachuelas/13281,Reserva Natural las Cabachuelas – Cooperativa de Trabajo Las Cabachuelas,"A community-based non-profit organization whose mission is to conserve and promote the nature reserve's natural, historical, and cultural resources. This reserve is a karstic ecosystem characterized by mogotes, ditches, and a significant number of caves. The area is also characterized by its archaeological value since several of the caves present pictographs and petroglyphs of our indigenous ancestors. The organization is characterized by promoting the value and conservation of resources through education.","8HX2+J22, Barahona",Ciales,638,USA,(787) 639-3692,,"https://www.google.com/maps/search/?api=1&query=18.3490125000,-66.4499844000",
