Index,URL,Type,Name,Description,Street Address,City,Region,Postal Code,Country,Telephone,Website,Google Maps URL
36,https://www.discoverpuertorico.com/profile/la-concha-renaissance-resort/1196,Hotel,La Concha Renaissance Resort,"La Concha offers stylish amenities right in the heart of the entertainment capital of the Caribbean and the Condado district. Enjoy San Juan beachside days, warm ocean breezes and hot nightlife. Hang out by lively pools or lounge under the wind-sculpted palm trees hugging the ocean. Enjoy exotic and local flavors at one of the hotel's chic restaurants or sip a yummy island cocktail while spending time amongst its plush bar and lounge scene.",1077 Ashford Ave.,San Juan,Metro,907,USA,(787) 721-7500,http://www.laconcharesort.com/,"https://www.google.com/maps/search/?api=1&query=18.4571525000,-66.0733963000"
37,https://www.discoverpuertorico.com/profile/condado-vanderbilt-hotel/1197,Hotel,Condado Vanderbilt Hotel,"An ultra luxury hotel from day one, the Condado Vanderbilt shone for its beauty and magnificence, attracting the kind of guests envisioned by Mr. Vanderbilt. From the richly appointed surroundings to the unsurpassed cuisine and highly personalized service, the only standard that applies to Condado Vanderbilt is that of absolute perfection. Now restored to its original grandeur and welcoming guests once again, the Condado Vanderbilt Hotel showcases 4 outdoor swimming pools, a spa and wellness center, two 11-story towers, including Commodore Suites and Biltmore Suites.",1055 Ashford Avenue,San Juan,Metro,907,USA,(787) 721-5500,http://www.condadovanderbilt.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJKZB9fTlvA4wREcsn6s8sCqw&query=18.4587712000,-66.0759766000"
38,https://www.discoverpuertorico.com/profile/sheraton-puerto-rico-resort-casino/1375,Hotel,Sheraton Puerto Rico Resort & Casino,"Situated in the heart of San Juan's vibrant Convention District, just steps away from Distrito T-Mobile and the Puerto Rico Convention Center, this property distinguishes itself as an urban resort and a premier meetings and convention venue, earning its place among the top hotels in the capital city. Featuring 503 modern guest rooms, over 38,000 square feet of state-of-the-art meeting facilities, seven diverse culinary experiences and, a variety of leisure activities including a shuttle service to the nearby beach and historic Old San Juan.",200 Convention Center Boulevard,San Juan,Metro,907,USA,(787) 993-3500,http://www.sheratonpuertoricohotelcasino.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJd5KHAylvA4wRiY5wH4DF42o&query=18.4541629000,-66.0902871000"
39,https://www.discoverpuertorico.com/profile/st-regis-bahia-beach-resort-golf-club/1393,Hotel,The St. Regis Bahia Beach Resort & Golf Club,"In the romantic setting of a Caribbean coconut plantation, nestled between a lush national forest and the sparkling sea, our resort combines elegant tropical luxury and our iconic St. Regis Butler Service: it is paradise perfected.",PR-187 Km. 4.2,Río Grande,East,745,USA,(787) 809-8000,https://www.marriott.com/hotels/travel/sjuxr-the-st-regis-bahia-beach-resort-puerto-rico/?fbclid=IwAR1mrCZ2Cz9bucnsNK2ot3nKmhP0ZMRRiMKplFN86NGJdStZSKDj1_VAS2U,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ-5PXqdidBIwRi6xSaVv1yFU&query=18.4125310000,-65.8197480000"
40,https://www.discoverpuertorico.com/profile/comfort-inn-suites-levittown/1402,Hotel,Comfort Inn & Suites Levittown,"The Comfort Inn & Suites® hotel in Levittown will get you rested and ready for anything. They're merely minutes away from Old San Juan. You’ll find plenty of other local sites, activities and attractions to explore near their pet-friendly hotel in Levittown, some of which include: Plaza Las Americas Punta Salinas/Blue Flag Beach Bacardi Distillery Cataño Ferry to Old San Juan They cater to both vacationing tourists and business travelers alike with complimentary services and amenities such as: Free WiFi Outdoor pool",1829 Ave. Del Valle,Toa Baja,North,949,USA,(787) 641-9090,http://www.comfortinnpr.com,"https://www.google.com/maps/search/?api=1&query=18.4563720000,-66.1820660000"
41,https://www.discoverpuertorico.com/profile/ponce-plaza-hotel-casino/1431,Hotel,Ponce Plaza Hotel & Casino,"Ponce Plaza Hotel & Casino is an independent hotel located in the historic district of the city of Ponce; Puerto Rico’s second largest city. It is right across from the “Plaza Las Delicias,” where you will find many of Ponce’s most emblematic buildings; the beautiful Cathedral of Our Lady of Guadalupe, a charming firehouse dating back to the 1800s, many monuments, museums, and shops. You will enjoy a mix of architectural styles and discover the history of downtown PONCE, also known as the “Pearl of the South.”",Cll. Reina Esq. Méndez Vigo y Unión,Ponce,South,732,USA,(787) 813-5050,https://www.ponceplazahotelandcasino.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJvzy8M61iz4cRV-_jvaSIr7Q&query=18.0122154000,-66.6157511000"
42,https://www.discoverpuertorico.com/profile/ciqala-luxury-suites/1541,Hotel,Ciqala Luxury Suites,"CIQALA Luxury Suites is a smoke-free property. Dining facilities at the hotel include a restaurant. A rich, complimentary breakfast is served each morning. The hotel boasts a 24-hour front desk service. Public areas at CIQALA Luxury Suites are comfortably air-conditioned. Hotel guests will appreciate the welcoming services of our multilingual staff. Other hotel amenities include tennis court(s). Other services: concierge desk, elevator/lift, roll-in shower and tours/ticket assistance.",752 Fernandez Juntos,San Juan,Metro,908,USA,(787) 998-1159,http://www.ciqalasuites.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJ0ZVYLSRvA4wR4gz39Mwxa58&query=18.4525450000,-66.0842570000"
43,https://www.discoverpuertorico.com/profile/casa-castellana-bed-breakfast-inn/1552,Hotel,Casa Castellana Bed & Breakfast Inn,"Rediscover Puerto Rican Hospitality... at Casa Castellana Bed & Breakfast! Let us welcome you to the first authentic Bed & Breakfast in San Juan. Built in the 1920's, Casa Castellana has been renovated and turned into a lovely Caribbean getaway without sacrificing the original beauty and architecture. The quiet and homey atmosphere makes it a perfect destination for a romantic weekend, business or convention visit, a family reunion, a vacation with good friends, or for a nice opportunity to explore the island before departing on a Caribbean cruise.",1218 Calle Luchetti,San Juan,Metro,907,USA,(787) 200-5752,,"https://www.google.com/maps/search/?api=1&query=18.4535981000,-66.0714430000"
44,https://www.discoverpuertorico.com/profile/dorado-beach-ritz-carlton-reserve/1556,Hotel,"Dorado Beach, A Ritz-Carlton Reserve","Once a plantation, Dorado Beach, a Ritz-Carlton Reserve is now one of the most exclusive Caribbean luxury resorts in Puerto Rico inspired by the legacy and memorable vacation experiences of its original developer, Laurance S. Rockefeller. Its remoteness, discreet individualized service and deep respect for the environment distinguish it from other ultra-luxury resorts by allowing extraordinary moments to unfold in the most unexpected ways.",100 Dorado Beach Drive,Dorado,North,646,USA,(787) 626-1100,http://www.ritzcarlton.com/en/hotels/puerto-rico/dorado-beach,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJnTN5_3gUA4wRlHbCPDuIqU0&query=18.4653890000,-66.3017000000"
45,https://www.discoverpuertorico.com/profile/olive-boutique-hotel/1561,Hotel,O:live Boutique Hotel,"Inspired by the ""Art de vivre"", O:live Boutique Hotel presents a unique style of relaxed luxury and intimacy. Its prime location and artistique atmosphere makes this charming boutique hotel part of the small luxury hotels of the world.",55 Cll Aguadilla,San Juan,Metro,907,USA,(787) 705-9994,http://www.oliveboutiquehotel.com,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJu-8nKjpvA4wR3uiI42-wS58&query=18.4577190000,-66.0762070000"
46,https://www.discoverpuertorico.com/profile/condado-palm-inn-sanjuan-tapestry-hilton/1570,Hotel,"Condado Palm Inn SanJuan, Tapestry by Hilton","We are located in Condado, the entertainment center of the Caribbean and the best place to relax and get in touch with everything Puerto Rico has to offer. Casinos, Restaurants Beaches and a unique atmosphere that surround The Condado Palm Inn San Juan, Tapestry Collection by Hilton. Counting with an easy in and out access throughout the Magadalena Street, guest can go on there way, quicker for business / leisure tours.",55 Condado Ave.,San Juan,Metro,908,USA,(787) 721-9500,https://www.hilton.com/en/hotels/sjucdup-condado-palm-inn-san-juan/rooms/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJZ7TqOjhvA4wR-FhruSwAJMI&query=18.4555013000,-66.0717183000"
47,https://www.discoverpuertorico.com/profile/hyatt-place-bayamon/1584,Hotel,Hyatt Place - Bayamón,"Located in the heart of Bayamón, Hyatt Place combines style and innovation to create an unparalleled experience for guests. From complimentary breakfast to spacious guestrooms, our enticing array of services and features meet the needs of business and leisure travelers alike. Enjoy free hotel-wide Wi-Fi among tasty features like our Grab 'n Go case and Coffee to Cocktails Bar.",Ave. Ramón Luis Rivera,Bayamón,Metro,961,USA,(787) 779-5000,https://bayamon.place.hyatt.com/en/hotel/home.html,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJlcdGQjRqA4wRnwsquNbeUoU&query=18.4082761000,-66.1597594000"
48,https://www.discoverpuertorico.com/profile/hyatt-place-manati/1585,Hotel,Hyatt Place - Manatí,"Escape into the island mindset at Hyatt Place Manatí, a modern hotel with tropical flair along the north shore of Puerto Rico. El Trigal Plaza mall is a five-minute walk across the street, and our central location allows guests to decide their day on a whim. Hyatt Place is a different kind of hotel designed around our guests. We are located off exit 48 on Jose de Diego Expressway PR-22, at the intersection of PR-149 and PR-2. We are minutes from top medical facilities and growing medical tourism district as well as shopping and dining options.",122 Carr. PR-2,Manatí,North,674,USA,(787) 854-1000,https://www.hyatt.com/en-US/hotel/puerto-rico/hyatt-place-manati/sjuzm?src=corp_lclb_gmb_seo_latam_sjuzm,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJc092CfUYA4wR7ErjQpMW1SU&query=18.4333758000,-66.4765745000"
49,https://www.discoverpuertorico.com/profile/hyatt-house-san-juan/1600,Hotel,Hyatt House San Juan,"Discover the Caribbean from Hyatt House San Juan. Located only minutes from historic Old San Juan and the lively Condado District. Experience local gastronomy, breathtaking beaches, and fall in love with the many reasons the locals call this place home. For your convenience, the property has free Wi-Fi, free breakfasts, and more. Studio and One-bedroom Suites also include a fully equipped kitchen. Whether traveling for 1 night or 1 month, guests can enjoy the comforts of home at Hyatt House San Juan.",615 Avenida Manuel Fernández Juncos,San Juan,Metro,907,USA,(787) 977-5000,https://www.hyatt.com/en-US/hotel/puerto-rico/hyatt-house-san-juan/sjuxs,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJl_P8VS9vA4wREDcUtWMBGs4&query=18.4564123000,-66.0878018000"
50,https://www.discoverpuertorico.com/profile/hyatt-place-san-juan/1624,Hotel,Hyatt Place - San Juan,"Engage in a delightful lodging experience at Hyatt Place San Juan. Spacious guestrooms feature plush Hyatt Grand Beds and such high-tech conveniences as free Wi-Fi and remote printing. A wide array of hotel amenities include a complimentary full American breakfast buffet, 24- hour fitness center, outdoor swimming pool, and 3,000 square feet of meeting and event space. World of Hyatt Points available for participating members.",580 Ave. Fernández Juncos,San Juan,Metro,907,USA,(787) 721-3000,https://sanjuancitycenter.place.hyatt.com/en/hotel/home.html,"https://www.google.com/maps/search/?api=1&query_place_id=https://www.google.com/maps/place/Hyatt+Place+San+Juan/@18.4555509,-66.1541396,13z/data=!4m13!1m2!2m1!1shyatt+place+san+juan!3m9!1s0x8c036f2f55fcf397:0xce1a0163b5143710!5m2!4m1!1i2!8m2!3d18.4555509!4d-66.0882216!15sChRoeWF0dCBwbGFjZSBzYW4ganVhbiIDiAEBWhYiFGh5YXR0IHBsYWNlIHNhbiBqdWFukgEFaG90ZWzgAQA!16s%2Fg%2F11b6j7ry_w&query=18.4555509000,-66.0882216000"
51,https://www.discoverpuertorico.com/profile/ac-hotel-marriott-san-juan-condado/1658,Hotel,AC Hotel by Marriott San Juan Condado,"AC is an elegant European lifestyle hotel for the modern business traveler. Situated in the heart of lively Condado district, convenient to the area's best restaurants, attractions and nightlife and steps away from the beach. Whether in business or pleasure, AC San Juan delivers a sense of moment and tranquility, of excitement and color that will enhance your stay in Puerto Rico.",1369 Ashford Ave.,San Juan,Metro,907,USA,787-827-7280,https://www.marriott.com/hotels/travel/sjuac-ac-hotel-san-juan-condado/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJXbBgzEdvA4wRmaGw_WwY5Sg&query=18.4552097000,-66.0673902000"
52,https://www.discoverpuertorico.com/profile/condado-ocean-club/1676,Hotel,Condado Ocean Club,"An exclusive ocean-inspired, adult only, boutique hotel designed to welcome guests with charm and charisma! A modern oasis in the heart of the city, embracing our local lifestyle and connecting our member-guests to authentic experiences and off-property adventures. Guests enjoy posh amenities and stunning floor to ceiling views in the comfort of 96 beautifully detailed water view sleeping rooms. Designed to be uniquely social, located in the epicenter of the buzzing Condado district of San Juan, the hotel leaves today’s modern traveler with nothing to be desired.",1045 Avenida Ashford,San Juan,Metro,907,USA,787-625-6000,https://www.condadooceanclub.com/,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJm4NPwTtvA4wRRS6L3O6NvDM&query=18.4593770000,-66.0772704000"
53,https://www.discoverpuertorico.com/profile/area-de-acampar-y-recreacion-guavate/1707,Hotel,Área de Acampar y Recreación Guavate,"This campsite is located inside the Carite State Forest. The facilities include BBQ's, picnic areas, reserved spaces to set up tents, as well as a recreational area that is only two minutes by car from the camping area and picnic areas.",PR-184,Cayey,Central Mountains,736,USA,(787) 738-3211,https://www.facebook.com/cayey.ciudadverde/?locale=es_LA,"https://www.google.com/maps/search/?api=1&query=18.1296914000,-66.0715438000"
54,https://www.discoverpuertorico.com/profile/bosque-estatal-aguirre-area-de-acampar/1711,Hotel,Bosque Estatal Aguirre Área de Acampar,"The Aguirre State Forest is a mangrove forest with bird-watching spots, and nice walking paths where you can travel through and fully enjoy the essence of the forest. The facilities include gazebos, showers, sidewalks, boardwalk, camping areas, floating dock, kayak area, composting toilets, among others.",Bosque Estatal Aguirre,Guayama,South,784,USA,(787) 999-2200,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJBRyEKTW0HIwR4ltWei6uuBg&query=17.9433070000,-66.1741680000"
55,https://www.discoverpuertorico.com/profile/campamento-don-ali/1714,Hotel,Campamento Don Alí,"Camp at the shore of the Tanamá river, only minutes away from the Ceremonial Indigenous Park of Caguana! The cost is $10 per night per person, and if your group has 15 people you can separate the space exclusively for your group.",Carr. 111 Km. 47.7,Utuado,Central Mountains,641,USA,(787) 486-3436,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJI4Wk4-faAowReiyZRmCupqQ&query=18.2689294000,-66.7008499000"
56,https://www.discoverpuertorico.com/profile/charco-azul-picnic-area/1716,Hotel,Charco Azul Picnic Area,"The Blue Puddle is a fresh-water swimming hole (river) located within the Carite State Forest. There is no cost to visit this river, but you do need a permit to camp there.",184 PR,Patillas,South,723,USA,(787) 747-4510,https://www.facebook.com/profile.php?id=100080421197983,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJj8trE_pRA4wRb2qFbDH5YW0&query=18.0906410000,-66.0353690000"
57,https://www.discoverpuertorico.com/profile/bosque-estatal-de-guajataca/1718,Hotel,Bosque Estatal de Guajataca,"The Guajataca State Forest is located in the northwest region of Puerto Rico. The facilities count with hiking trails, gazebos, bathrooms, parking, recreational areas, among others. Camping spaces are available, but they must be separated in advance through the Puerto Rico Department of Natural Resources. Prices per night for adults is $4.00 and prices for children younger than 10 years old is $2.00.",PR-446 km 10.7,Isabela,West,662,USA,(787) 872-1045,,"https://www.google.com/maps/search/?api=1&query_place_id=ChIJhVClrfLAAowR6W8dGbQ48b4&query=18.4185740000,-66.9654760000"
